PostholeID,PithouseID,BuildNum,Length,Width,RecFloor,NewFloor,Shape,ShapeFormula,Rebuild,PillarPosition,PillarConfig,Adapted_ID,D_Scaled,FinalDepth,mean_depth,sd_depth,mean_diameter,sd_diameter,mean_volume,sd_volume,PostDataUsed,Reference,D_Ref
PH147-1019-1-1001,P147-1019-1,1,NA,NA,NA,NA,推定すると円形か楕円形,uk,n,Main,uk,P1,0.1840490798,0.52,0.56,0.08000000000000002,0.130368098175,0.09007825967835464,0.010637416882589002,0.008728943341542362,yes,8,80
PH147-1019-1-1002,P147-1019-1,1,NA,NA,NA,NA,推定すると円形か楕円形,uk,n,Main,uk,P2,0.1411042945,0.52,0.56,0.08000000000000002,0.130368098175,0.09007825967835464,0.010637416882589002,0.008728943341542362,yes,8,80
PH147-1019-1-1003,P147-1019-1,1,NA,NA,NA,NA,推定すると円形か楕円形,uk,n,Main,uk,P3,0.1963190184,0.68,0.56,0.08000000000000002,0.130368098175,0.09007825967835464,0.010637416882589002,0.008728943341542362,yes,8,80
PH147-1019-1-1004,P147-1019-1,1,NA,NA,NA,NA,推定すると円形か楕円形,uk,n,Main,uk,P4,0,0.52,0.56,0.08000000000000002,0.130368098175,0.09007825967835464,0.010637416882589002,0.008728943341542362,yes,8,80
PH147-1020-1-1001,P147-1020-1,1,NA,NA,NA,NA,五角形,uk,4,Main,5,P1,0.1757575758,0.72,0.602,0.09176055797563569,0.17454545456,0.015090787407261635,0.014588471585668214,0.0035875439867770246,yes,8,82
PH147-1020-1-1002,P147-1020-1,1,NA,NA,NA,NA,五角形,uk,4,Main,5,P2,0.1878787879,0.65,0.602,0.09176055797563569,0.17454545456,0.015090787407261635,0.014588471585668214,0.0035875439867770246,yes,8,82
PH147-1020-1-1003,P147-1020-1,1,NA,NA,NA,NA,五角形,uk,4,Main,5,P3,0.1515151515,0.5,0.602,0.09176055797563569,0.17454545456,0.015090787407261635,0.014588471585668214,0.0035875439867770246,yes,8,82
PH147-1020-1-1004,P147-1020-1,1,NA,NA,NA,NA,五角形,uk,4,Main,5,P4,0.1878787879,0.52,0.602,0.09176055797563569,0.17454545456,0.015090787407261635,0.014588471585668214,0.0035875439867770246,yes,8,82
PH147-1020-1-1005,P147-1020-1,1,NA,NA,NA,NA,五角形,uk,4,Main,5,P5,0.1696969697,0.62,0.602,0.09176055797563569,0.17454545456,0.015090787407261635,0.014588471585668214,0.0035875439867770246,yes,8,82
PH147-1020-2-1006,P147-1020-2,2,NA,NA,NA,NA,五角形,uk,4,Main,5,P6,0.3515151515,0.48,0.494,0.06387487769068524,0.26181818182,0.07239824562756046,0.02903754761416011,0.016867526766632144,yes,8,82
PH147-1020-2-1007,P147-1020-2,2,NA,NA,NA,NA,五角形,uk,4,Main,5,P7,0.3151515152,0.6,0.494,0.06387487769068524,0.26181818182,0.07239824562756046,0.02903754761416011,0.016867526766632144,yes,8,82
PH147-1020-2-1008,P147-1020-2,2,NA,NA,NA,NA,五角形,uk,4,Main,5,P8,0.2242424242,0.44,0.494,0.06387487769068524,0.26181818182,0.07239824562756046,0.02903754761416011,0.016867526766632144,yes,8,82
PH147-1020-2-1009,P147-1020-2,2,NA,NA,NA,NA,五角形,uk,4,Main,5,P9,0.1696969697,0.45,0.494,0.06387487769068524,0.26181818182,0.07239824562756046,0.02903754761416011,0.016867526766632144,yes,8,82
PH147-1020-2-1010,P147-1020-2,2,NA,NA,NA,NA,五角形,uk,4,Main,5,P10,0.2484848485,0.5,0.494,0.06387487769068524,0.26181818182,0.07239824562756046,0.02903754761416011,0.016867526766632144,yes,8,82
PH147-1020-3-1011,P147-1020-3,3,NA,NA,NA,NA,五角形,uk,4,Main,5,P11,0.2787878788,0.56,0.512,0.030331501776206228,0.2290909091,0.08347371098237984,0.023297866491591428,0.015830985246241807,yes,8,82
PH147-1020-3-1012,P147-1020-3,3,NA,NA,NA,NA,五角形,uk,4,Main,5,P12,0.2121212121,0.52,0.512,0.030331501776206228,0.2290909091,0.08347371098237984,0.023297866491591428,0.015830985246241807,yes,8,82
PH147-1020-3-1013,P147-1020-3,3,NA,NA,NA,NA,五角形,uk,4,Main,5,P13,0.1696969697,0.5,0.512,0.030331501776206228,0.2290909091,0.08347371098237984,0.023297866491591428,0.015830985246241807,yes,8,82
PH147-1020-3-1014,P147-1020-3,3,NA,NA,NA,NA,五角形,uk,4,Main,5,P14,0.1393939394,0.5,0.512,0.030331501776206228,0.2290909091,0.08347371098237984,0.023297866491591428,0.015830985246241807,yes,8,82
PH147-1020-3-1015,P147-1020-3,3,NA,NA,NA,NA,五角形,uk,4,Main,5,P15,0.3454545455,0.48,0.512,0.030331501776206228,0.2290909091,0.08347371098237984,0.023297866491591428,0.015830985246241807,yes,8,82
PH147-1020-4-1016,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P16,0.3090909091,0.66,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1020-4-1017,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P17,0.2666666667,0.82,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1020-4-1018,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P18,0.1212121212,0.68,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1020-4-1019,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P19,0.1333333333,0.76,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1020-4-1020,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P20,0.1575757576,0.6,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1020-4-1021,P147-1020-4,4,5.2,4.6,19.4,19.136,六角形,oval,4,Main,6,P21,0.296969697,0.7,0.7033333333333334,0.07737355275975548,0.21414141415,0.08602360851110649,0.028994198061035516,0.02082249193362402,yes,8,82
PH147-1021-1-1001,P147-1021-1,1,5.14,4.9,21.22,20.1488,隅丸方形(入口部が張り出す),oval,n,MainWall,5,P1,0.2484848485,0.66,0.5660000000000001,0.09989994994993742,0.25333333334,0.024014076057593984,0.029180001098783197,0.008633299395526468,yes,8,90
PH147-1021-1-1002,P147-1021-1,1,5.14,4.9,21.22,20.1488,隅丸方形(入口部が張り出す),oval,n,MainWall,5,P2,0.2484848485,0.55,0.5660000000000001,0.09989994994993742,0.25333333334,0.024014076057593984,0.029180001098783197,0.008633299395526468,yes,8,90
PH147-1021-1-1003,P147-1021-1,1,5.14,4.9,21.22,20.1488,隅丸方形(入口部が張り出す),oval,n,MainWall,5,P3,0.2181818182,0.42,0.5660000000000001,0.09989994994993742,0.25333333334,0.024014076057593984,0.029180001098783197,0.008633299395526468,yes,8,90
PH147-1021-1-1004,P147-1021-1,1,5.14,4.9,21.22,20.1488,隅丸方形(入口部が張り出す),oval,n,MainWall,5,P4,0.2727272727,0.66,0.5660000000000001,0.09989994994993742,0.25333333334,0.024014076057593984,0.029180001098783197,0.008633299395526468,yes,8,90
PH147-1021-1-1005,P147-1021-1,1,5.14,4.9,21.22,20.1488,隅丸方形(入口部が張り出す),oval,n,MainWall,5,P5,0.2787878788,0.54,0.5660000000000001,0.09989994994993742,0.25333333334,0.024014076057593984,0.029180001098783197,0.008633299395526468,yes,8,90
PH147-1022-1-1001,P147-1022-1,1,4.4,4,15.2,14.080000000000002,推定すると楕円形,oval,n,Main,4,P1,0.2545454545,0.56,0.5900000000000001,0.10392304845413262,0.1909090909,0.05543605144282439,0.01815488602966994,0.01021449649786847,yes,8,103
PH147-1022-1-1002,P147-1022-1,1,4.4,4,15.2,14.080000000000002,推定すると楕円形,oval,n,Main,4,P2,0.2060606061,0.74,0.5900000000000001,0.10392304845413262,0.1909090909,0.05543605144282439,0.01815488602966994,0.01021449649786847,yes,8,103
PH147-1022-1-1003,P147-1022-1,1,4.4,4,15.2,14.080000000000002,推定すると楕円形,oval,n,Main,4,P3,0.1818181818,0.5,0.5900000000000001,0.10392304845413262,0.1909090909,0.05543605144282439,0.01815488602966994,0.01021449649786847,yes,8,103
PH147-1022-1-1004,P147-1022-1,1,4.4,4,15.2,14.080000000000002,推定すると楕円形,oval,n,Main,4,P4,0.1212121212,0.56,0.5900000000000001,0.10392304845413262,0.1909090909,0.05543605144282439,0.01815488602966994,0.01021449649786847,yes,8,103
PH147-1023-1-1002,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P2,0.2242424242,0.7,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-1-1004,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P4,0.1333333333,0.66,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-1-1005,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P5,0,0.64,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-1-1006,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P6,0.1151515152,0.54,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-1-1007,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P7,0.1696969697,0.98,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-1-1009,P147-1023-1,1,4.68,4,15.2,14.975999999999999,楕円形,oval,2,uk,5,P9,0.2242424242,0.72,0.7066666666666667,0.14787382008545888,0.14444444443333335,0.08392717700884143,0.015514101899716005,0.01213705493501784,diameter,8,109
PH147-1023-2-1001,P147-1023-2,2,5.74,5,22.54,22.960000000000004,楕円形,oval,2,uk,5,P1,0.296969697,0.88,0.668,0.25163465580082567,0.23272727274,0.07062621638876107,0.03166713855712254,0.021618153509581427,diameter,8,109
PH147-1023-2-1003,P147-1023-2,2,5.74,5,22.54,22.960000000000004,楕円形,oval,2,uk,5,P3,0.2666666667,0.72,0.668,0.25163465580082567,0.23272727274,0.07062621638876107,0.03166713855712254,0.021618153509581427,diameter,8,109
PH147-1023-2-1006,P147-1023-2,2,5.74,5,22.54,22.960000000000004,楕円形,oval,2,uk,5,P6,0.1151515152,0.54,0.668,0.25163465580082567,0.23272727274,0.07062621638876107,0.03166713855712254,0.021618153509581427,diameter,8,109
PH147-1023-2-1008,P147-1023-2,2,5.74,5,22.54,22.960000000000004,楕円形,oval,2,uk,5,P8,0.2606060606,0.3,0.668,0.25163465580082567,0.23272727274,0.07062621638876107,0.03166713855712254,0.021618153509581427,diameter,8,109
PH147-1023-2-1010,P147-1023-2,2,5.74,5,22.54,22.960000000000004,楕円形,oval,2,uk,5,P10,0.2242424242,0.9,0.668,0.25163465580082567,0.23272727274,0.07062621638876107,0.03166713855712254,0.021618153509581427,diameter,8,109
PH147-1024-1-1001,P147-1024-1,1,5.2,4.68,19.68,19.4688,楕円形,oval,n,Main,5,P1,0.2710843373,0.57,0.546,0.13011533345459328,0.22891566264,0.035126216236848924,0.02340142223863563,0.010022679485199006,yes,8,116
PH147-1024-1-1002,P147-1024-1,1,5.2,4.68,19.68,19.4688,楕円形,oval,n,Main,5,P2,0.1987951807,0.68,0.546,0.13011533345459328,0.22891566264,0.035126216236848924,0.02340142223863563,0.010022679485199006,yes,8,116
PH147-1024-1-1003,P147-1024-1,1,5.2,4.68,19.68,19.4688,楕円形,oval,n,Main,5,P3,0.1927710843,0.37,0.546,0.13011533345459328,0.22891566264,0.035126216236848924,0.02340142223863563,0.010022679485199006,yes,8,116
PH147-1024-1-1004,P147-1024-1,1,5.2,4.68,19.68,19.4688,楕円形,oval,n,Main,5,P4,0.2228915663,0.46,0.546,0.13011533345459328,0.22891566264,0.035126216236848924,0.02340142223863563,0.010022679485199006,yes,8,116
PH147-1024-1-1005,P147-1024-1,1,5.2,4.68,19.68,19.4688,楕円形,oval,n,Main,5,P5,0.2590361446,0.65,0.546,0.13011533345459328,0.22891566264,0.035126216236848924,0.02340142223863563,0.010022679485199006,yes,8,116
PH147-1025-1-1009,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P9,0.1696969697,0.57,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1010,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P10,0.2606060606,0.53,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1012,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P12,0.1272727273,0.46,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1014,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P14,0.1393939394,0.66,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1015,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P15,0.1212121212,0.65,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1016,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P16,0.2121212121,0.61,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1025-1-1017,P147-1025-1,1,4.3,4.12,14.24,14.172800000000002,(推定)楕円形,oval,,Main,5,P17,0.2787878788,0.75,0.6042857142857143,0.09484322904265804,0.18701298701428573,0.06446583711934435,0.018846671079899784,0.014327914292032855,diameter,8,123
PH147-1026-3-1001,P147-1026-3,3,3.93,3.76,12.12,11.82144,楕円形,oval,3,Main,4,P1,0.2303030303,0.67,0.5625,0.1152894907034751,0.24848484847500002,0.05306636582944661,0.02904566844176749,0.016727291451852734,diameter,8,123
PH147-1026-3-1002,P147-1026-3,3,3.93,3.76,12.12,11.82144,楕円形,oval,3,Main,4,P2,0.2121212121,0.54,0.5625,0.1152894907034751,0.24848484847500002,0.05306636582944661,0.02904566844176749,0.016727291451852734,diameter,8,123
PH147-1026-3-1003,P147-1026-3,3,3.93,3.76,12.12,11.82144,楕円形,oval,3,Main,4,P3,0.2242424242,0.41,0.5625,0.1152894907034751,0.24848484847500002,0.05306636582944661,0.02904566844176749,0.016727291451852734,diameter,8,123
PH147-1026-3-1004,P147-1026-3,3,3.93,3.76,12.12,11.82144,楕円形,oval,3,Main,4,P4,0.3272727273,0.63,0.5625,0.1152894907034751,0.24848484847500002,0.05306636582944661,0.02904566844176749,0.016727291451852734,diameter,8,123
PH147-1027-1-1001,P147-1027-1,1,5,4.26,17.04,17.04,楕円形,oval,n,MainWall,4,P1,0.2424242424,0.44,0.47,0.057154760664940844,0.196969696975,0.05201775027088894,0.014700360170458645,0.00673731291504061,yes,8,129
PH147-1027-1-1002,P147-1027-1,1,5,4.26,17.04,17.04,楕円形,oval,n,MainWall,4,P2,0.1757575758,0.42,0.47,0.057154760664940844,0.196969696975,0.05201775027088894,0.014700360170458645,0.00673731291504061,yes,8,129
PH147-1027-1-1003,P147-1027-1,1,5,4.26,17.04,17.04,楕円形,oval,n,MainWall,4,P3,0.1333333333,0.55,0.47,0.057154760664940844,0.196969696975,0.05201775027088894,0.014700360170458645,0.00673731291504061,yes,8,129
PH147-1027-1-1004,P147-1027-1,1,5,4.26,17.04,17.04,楕円形,oval,n,MainWall,4,P4,0.2363636364,0.47,0.47,0.057154760664940844,0.196969696975,0.05201775027088894,0.014700360170458645,0.00673731291504061,yes,8,129
PH147-1028-1-1001,P147-1028-1,1,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P1,0.1575757576,0.46,0.4275,0.0788986691902975,0.162121212125,0.018097447329834593,0.00914199134958288,0.0032713795485047235,yes,8,136
PH147-1028-1-1002,P147-1028-1,1,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P2,0.1818181818,0.48,0.4275,0.0788986691902975,0.162121212125,0.018097447329834593,0.00914199134958288,0.0032713795485047235,yes,8,136
PH147-1028-1-1003,P147-1028-1,1,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P3,0.1696969697,0.46,0.4275,0.0788986691902975,0.162121212125,0.018097447329834593,0.00914199134958288,0.0032713795485047235,yes,8,136
PH147-1028-1-1004,P147-1028-1,1,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P4,0.1393939394,0.31,0.4275,0.0788986691902975,0.162121212125,0.018097447329834593,0.00914199134958288,0.0032713795485047235,yes,8,136
PH147-1028-2-1001,P147-1028-2,2,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P1,0.1575757576,0.46,0.5125,0.061846584384264894,0.19696969695,0.05948457316834254,0.017598616418158138,0.013831706371499924,yes,8,136
PH147-1028-2-1002,P147-1028-2,2,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P2,0.1818181818,0.48,0.5125,0.061846584384264894,0.19696969695,0.05948457316834254,0.017598616418158138,0.013831706371499924,yes,8,136
PH147-1028-2-1005,P147-1028-2,2,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P5,0.2848484848,0.6,0.5125,0.061846584384264894,0.19696969695,0.05948457316834254,0.017598616418158138,0.013831706371499924,yes,8,136
PH147-1028-2-1006,P147-1028-2,2,4.7,4.2,15.6,15.792000000000002,楕円形,oval,5,Main,4,P6,0.1636363636,0.51,0.5125,0.061846584384264894,0.19696969695,0.05948457316834254,0.017598616418158138,0.013831706371499924,yes,8,136
PH147-1028-3-1007,P147-1028-3,3,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P7,0.1333333333,0.5,0.602,0.08843076387773657,0.23636363636,0.1172848635498083,0.03236088529831869,0.0285953844238123,yes,8,136
PH147-1028-3-1008,P147-1028-3,3,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P8,0.103030303,0.7,0.602,0.08843076387773657,0.23636363636,0.1172848635498083,0.03236088529831869,0.0285953844238123,yes,8,136
PH147-1028-3-1009,P147-1028-3,3,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P9,0.2424242424,0.53,0.602,0.08843076387773657,0.23636363636,0.1172848635498083,0.03236088529831869,0.0285953844238123,yes,8,136
PH147-1028-3-1010,P147-1028-3,3,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P10,0.3575757576,0.68,0.602,0.08843076387773657,0.23636363636,0.1172848635498083,0.03236088529831869,0.0285953844238123,yes,8,136
PH147-1028-3-1011,P147-1028-3,3,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P11,0.3454545455,0.6,0.602,0.08843076387773657,0.23636363636,0.1172848635498083,0.03236088529831869,0.0285953844238123,yes,8,136
PH147-1028-4-1010,P147-1028-4,4,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P10,0.3575757576,0.68,0.576,0.07569676347110227,0.31151515152,0.03894853095817371,0.04517367909433559,0.01618123627717427,yes,8,136
PH147-1028-4-1011,P147-1028-4,4,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P11,0.3454545455,0.6,0.576,0.07569676347110227,0.31151515152,0.03894853095817371,0.04517367909433559,0.01618123627717427,yes,8,136
PH147-1028-4-1012,P147-1028-4,4,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P12,0.303030303,0.48,0.576,0.07569676347110227,0.31151515152,0.03894853095817371,0.04517367909433559,0.01618123627717427,yes,8,136
PH147-1028-4-1013,P147-1028-4,4,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P13,0.2666666667,0.59,0.576,0.07569676347110227,0.31151515152,0.03894853095817371,0.04517367909433559,0.01618123627717427,yes,8,136
PH147-1028-4-1014,P147-1028-4,4,4.96,4.45,17.4,17.6576,楕円形,oval,5,MainWall,5,P14,0.2848484848,0.53,0.576,0.07569676347110227,0.31151515152,0.03894853095817371,0.04517367909433559,0.01618123627717427,yes,8,136
PH147-1028-5-1010,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P10,0.3575757576,0.68,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1028-5-1011,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P11,0.3454545455,0.6,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1028-5-1014,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P14,0.2848484848,0.53,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1028-5-1015,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P15,0.296969697,0.6,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1028-5-1016,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P16,0.3393939394,0.39,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1028-5-1017,P147-1028-5,5,5.16,5,19.9,20.64,円形,oval,5,MainWall,6,P17,0.2303030303,0.52,0.5533333333333333,0.09872520785831078,0.3090909091,0.04802815215304453,0.04280032941278334,0.016831207409536912,yes,8,136
PH147-1029-1-1001,P147-1029-1,1,4.96,4.6,18.72,18.2528,丸みのある五角形,oval,2,Main,4,P1,0.2666666667,0.81,0.5075000000000001,0.2023816526598529,0.263636363675,0.037195863923739754,0.028361383989851538,0.013602555944312852,diameter,8,145
PH147-1029-1-1002,P147-1029-1,1,4.96,4.6,18.72,18.2528,丸みのある五角形,oval,2,Main,4,P2,0.3151515152,0.43,0.5075000000000001,0.2023816526598529,0.263636363675,0.037195863923739754,0.028361383989851538,0.013602555944312852,diameter,8,145
PH147-1029-1-1003,P147-1029-1,1,4.96,4.6,18.72,18.2528,丸みのある五角形,oval,2,Main,4,P3,0.2363636364,0.4,0.5075000000000001,0.2023816526598529,0.263636363675,0.037195863923739754,0.028361383989851538,0.013602555944312852,diameter,8,145
