master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,calBPmax,calBPmin,phase_start,phase_end,references
486,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度２号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
487,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度３号,遺存状態不良で不明,U,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
488,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度４号,女性,F,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
489,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度５号,女性,F,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
490,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度６号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
491,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度７号,子供で不明,U,小児期(6-12),6,12,1,1,1,0,0,9,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
492,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度８号,男性,M,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
502,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",子和清水貝塚,子和清水貝塚,子和清水貝塚-4905,Kowashimizu Shellmound,5,5,,２号,女性,F,老年期(60-),60,70,1,0,0,0,0,65,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
503,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",子和清水貝塚,子和清水貝塚,子和清水貝塚-4905,Kowashimizu Shellmound,5,5,,Ｂ１号住居跡出土人骨,不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
504,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",子和清水貝塚,子和清水貝塚,子和清水貝塚-4905,Kowashimizu Shellmound,5,5,,３８号住居跡出土人骨,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
505,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",子和清水貝塚,子和清水貝塚,子和清水貝塚-4905,Kowashimizu Shellmound,5,5,,２７６号土壙出土人骨,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
506,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",子和清水貝塚,子和清水貝塚,子和清水貝塚-4905,Kowashimizu Shellmound,5,5,,１号,男性,M,老年期(60-),60,70,1,0,0,0,0,65,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
507,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",小山台貝塚,小山台貝塚,小山台貝塚-4905,Koyamadai Shellmound,34,4,,１号,不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
508,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",小山台貝塚,小山台貝塚,小山台貝塚-4905,Koyamadai Shellmound,34,4,,２号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
509,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",小山台貝塚,小山台貝塚,小山台貝塚-4905,Koyamadai Shellmound,34,4,,３号,女性,F,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
510,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",小山台貝塚,小山台貝塚,小山台貝塚-4905,Koyamadai Shellmound,34,4,,１４号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
511,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",厨台遺跡,厨台遺跡,厨台遺跡-4905,Kuriyadai Site,1,1,,ＳＫ６６出土人骨,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
512,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西方貝塚,西方貝塚,西方貝塚-4905,Nishikata Shellmound,4,4,,１号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
513,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西方貝塚,西方貝塚,西方貝塚-4905,Nishikata Shellmound,4,4,,２号,不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
514,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西方貝塚,西方貝塚,西方貝塚-4905,Nishikata Shellmound,4,4,,３号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
515,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西方貝塚,西方貝塚,西方貝塚-4905,Nishikata Shellmound,4,4,,４号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
516,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９３３年度仮称１号,遺存状態不良で不明,U,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
517,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９３３年度出土人骨仮称２号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
518,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９３３年度出土人骨仮称３号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
519,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９３３年度出土人骨仮称４号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
520,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９６３年度出土人骨,男性,M,青年期(17-20),17,20,1,0.75,0.75,0,0,18.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
521,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９６５年度仮称１号,男性,M,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
522,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",千駄堀寒風貝塚,千駄堀寒風貝塚,千駄堀寒風貝塚-4905,Sendaborisamukaze Shellmound,8,8,,１９６５年度仮称２号,不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Yamada 2006
